,CustomerId,CreditScore,Geography,Gender,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,AgeGroup
7796,15773949,7,1,1,3,3,2,1,1,1,0,6
7797,15774164,1,3,0,5,10,2,1,0,2,0,5
7798,15774127,1,1,0,3,3,2,1,0,4,0,6
7799,15619016,6,3,0,5,6,2,1,1,2,0,6
7800,15795759,7,3,1,1,6,1,1,0,9,1,6
7801,15798844,6,1,0,7,8,1,0,0,10,1,6
7802,15717962,9,2,0,9,7,1,1,1,5,0,7
7803,15691504,4,3,1,8,8,1,0,0,2,0,6
7804,15693893,7,3,0,9,8,1,0,1,1,0,6
7805,15672499,5,1,0,3,9,2,1,1,5,0,5
7806,15750410,7,1,1,4,8,1,1,1,5,0,5
7807,15568904,4,3,0,3,6,1,1,1,2,0,5
7808,15649033,4,3,1,7,8,2,1,0,8,1,6
7809,15780989,3,2,0,2,9,1,1,1,10,1,6
7810,15771059,9,3,1,2,9,1,0,0,10,0,5
7811,15687852,4,1,0,2,6,1,0,0,8,0,5
7812,15695280,2,3,0,8,9,1,0,0,2,0,4
7813,15592751,7,3,1,3,5,1,1,0,4,1,7
7814,15598338,5,3,1,3,10,2,0,0,5,0,5
7815,15735784,3,1,0,8,3,1,1,0,3,0,6
7816,15629128,9,3,0,2,8,2,1,1,9,0,6
7817,15642870,6,1,0,9,3,1,0,1,9,0,6
7818,15637977,2,3,0,8,9,1,0,0,3,0,5
7819,15600792,4,2,0,0,3,2,0,1,7,0,5
7820,15576131,6,1,0,5,3,2,1,0,8,0,6
7821,15686588,9,1,1,2,9,1,0,1,6,0,5
7822,15761018,3,3,0,2,9,2,1,0,10,1,6
7823,15616029,8,1,0,7,3,2,1,0,1,0,5
7824,15761149,6,1,1,8,8,1,0,1,1,0,6
7825,15802758,3,3,1,4,6,2,1,0,3,1,4
7826,15647838,5,3,1,2,7,1,1,0,1,1,6
7827,15735968,4,1,0,10,3,2,0,1,5,0,6
7828,15581286,8,1,1,9,10,1,1,1,1,0,6
7829,15625445,3,1,1,8,4,2,0,1,3,0,6
7830,15600173,3,1,1,9,3,2,1,1,3,0,5
7831,15635143,9,1,0,2,4,2,0,1,10,0,6
7832,15664849,3,2,0,3,4,1,0,1,10,1,6
7833,15762455,4,2,0,6,4,1,0,1,9,0,5
7834,15797165,7,1,0,9,3,1,0,0,5,1,6
7835,15788189,6,1,1,8,5,1,1,0,7,0,6
7836,15780492,5,1,0,4,3,2,1,0,1,0,6
7837,15678497,10,2,0,2,3,1,1,0,9,1,6
7838,15588560,3,3,1,8,9,1,1,1,7,0,5
7839,15606003,2,1,1,3,3,2,1,1,1,0,4
7840,15611756,2,3,1,4,8,2,1,1,3,0,6
7841,15789563,8,3,1,7,7,1,1,1,8,1,6
7842,15702416,8,1,0,7,6,1,0,0,10,0,6
7843,15766288,3,3,1,5,6,1,1,0,10,1,6
7844,15667633,4,1,1,1,3,2,1,1,1,0,6
7845,15622774,5,1,0,0,3,1,1,1,9,0,5
7846,15755416,2,1,1,3,5,1,1,1,7,0,5
7847,15769915,5,2,1,0,8,1,1,1,1,0,4
7848,15643908,1,1,1,10,3,1,1,1,5,0,6
7849,15627395,5,3,0,7,10,1,1,1,3,0,6
7850,15679663,1,1,1,0,3,2,1,0,7,0,6
7851,15651581,9,3,0,6,7,1,1,0,2,1,7
7852,15596379,9,3,0,3,7,1,0,1,2,0,6
7853,15746674,8,1,1,7,3,1,1,0,2,1,6
7854,15801256,9,2,0,7,3,2,0,1,1,0,6
7855,15663808,6,3,1,8,10,2,1,1,10,0,6
7856,15598521,3,3,1,7,8,2,0,0,4,0,5
7857,15621457,10,1,0,6,5,2,0,0,8,0,5
7858,15764726,2,1,0,3,9,1,0,1,1,0,4
7859,15646374,9,3,1,3,4,2,1,1,1,0,5
7860,15716501,6,1,0,9,5,1,0,1,10,0,5
7861,15589948,4,2,0,1,9,2,1,1,6,0,5
7862,15811343,5,3,0,5,10,3,1,1,4,0,5
7863,15659677,9,1,0,8,9,1,1,1,4,0,6
7864,15594436,3,2,0,2,3,2,1,1,1,0,5
7865,15748995,7,2,0,9,3,2,0,1,1,0,5
7866,15677062,6,1,1,6,8,1,1,1,1,0,6
7867,15697201,5,2,1,3,3,1,1,1,8,0,6
7868,15666453,4,3,1,4,5,2,1,1,2,0,5
7869,15693771,5,2,1,8,5,1,1,0,5,1,6
7870,15569867,2,1,1,8,3,2,1,0,1,0,5
7871,15711602,6,1,1,3,5,1,1,1,5,0,6
7872,15717736,5,3,1,10,6,2,1,1,7,0,6
7873,15750441,10,1,0,5,5,2,0,1,6,0,6
7874,15732791,5,3,0,5,8,1,1,1,5,0,5
7875,15775104,7,1,1,1,10,1,1,0,3,0,6
7876,15757607,4,1,0,0,3,1,1,0,10,1,6
7877,15793070,1,2,1,2,4,2,1,0,10,1,6
7878,15760456,8,1,1,10,8,2,1,0,9,1,6
7879,15665385,6,1,0,6,5,1,1,0,4,0,6
7880,15612418,9,1,1,9,3,2,0,0,2,0,6
7881,15727138,9,2,0,9,3,2,1,1,2,0,6
7882,15732061,10,3,1,1,7,1,0,0,1,1,6
7883,15776051,2,1,1,6,3,2,1,1,3,0,6
7884,15616530,5,1,0,6,10,1,0,0,3,1,6
7885,15632344,10,1,1,0,6,2,1,0,3,0,6
7886,15744979,6,1,1,8,3,1,0,1,8,0,6
7887,15745433,8,3,1,2,10,2,0,0,4,0,5
7888,15683657,3,1,1,0,5,1,1,0,4,0,5
7889,15718572,4,3,0,9,9,2,1,1,6,0,6
7890,15665783,2,1,0,7,3,2,1,1,5,0,6
7891,15652782,6,3,0,2,6,2,0,1,10,0,6
7892,15707025,5,2,1,5,3,2,1,1,1,0,5
7893,15647807,5,1,0,8,6,1,1,0,3,0,6
7894,15718281,8,3,0,1,8,2,1,1,5,1,7
7895,15660571,6,2,0,10,7,1,1,1,6,0,6
7896,15727857,5,2,0,1,3,2,1,0,9,0,6
7897,15639252,4,2,0,6,8,2,1,1,1,0,5
7898,15628144,5,1,1,4,5,1,0,1,2,0,7
7899,15683560,5,1,1,7,3,2,1,0,10,0,6
7900,15653275,10,2,1,1,3,2,1,0,3,1,6
7901,15622182,5,3,1,3,10,2,1,0,6,0,5
7902,15613962,1,1,1,9,3,2,0,1,10,0,6
7903,15618437,3,2,0,10,3,2,0,1,9,0,5
7904,15783338,1,2,0,0,10,1,1,1,9,0,5
7905,15764491,7,2,0,10,10,2,1,1,4,0,5
7906,15712960,4,2,0,3,10,1,0,1,1,0,6
7907,15688157,7,3,1,2,4,2,1,1,5,0,6
7908,15579287,3,1,0,4,3,2,0,1,5,0,5
7909,15570931,4,1,0,5,3,1,0,0,2,1,7
7910,15615177,2,2,0,6,8,1,1,1,4,0,5
7911,15809906,2,3,0,1,9,2,1,1,2,0,5
7912,15652169,5,1,0,2,8,1,0,1,7,0,5
7913,15649450,10,3,0,6,9,2,1,0,10,0,4
7914,15777179,7,1,0,9,3,2,0,1,4,0,5
7915,15803538,7,2,0,1,3,3,1,0,10,1,6
7916,15610936,2,1,0,6,3,2,1,0,6,0,5
7917,15590094,4,3,0,9,8,2,0,0,1,0,6
7918,15572706,3,1,0,5,3,1,1,0,4,0,6
7919,15634564,3,2,0,8,7,1,1,1,9,0,5
7920,15684296,8,1,0,5,9,1,0,1,5,0,5
7921,15702293,3,2,1,7,3,2,1,1,6,0,5
7922,15642099,7,2,0,6,3,2,1,0,1,0,6
7923,15773273,8,2,0,5,7,1,1,1,9,0,6
7924,15613337,10,1,0,2,3,2,1,1,10,0,6
7925,15800482,3,2,1,7,3,2,1,1,9,0,5
7926,15732644,3,2,1,5,5,2,1,0,8,1,6
7927,15713426,5,3,0,1,8,1,1,0,6,1,5
7928,15640789,8,1,0,4,8,1,1,0,8,0,6
7929,15598892,10,1,0,4,4,2,0,0,9,0,5
7930,15606436,1,2,0,7,3,2,0,0,10,0,6
7931,15751227,10,1,0,1,5,1,0,0,7,0,6
7932,15812365,10,1,0,8,6,1,1,0,4,0,6
7933,15616088,10,1,1,7,5,1,0,1,7,0,7
7934,15803886,5,2,0,6,8,1,1,1,7,0,5
7935,15587311,3,2,0,6,3,2,0,1,4,0,5
7936,15617401,1,1,0,2,3,2,1,0,2,0,4
7937,15775886,6,1,0,3,3,1,1,0,8,1,6
7938,15807305,10,1,0,2,3,1,0,0,9,0,6
7939,15761717,8,1,0,10,4,2,1,0,3,0,5
7940,15628008,10,2,1,6,6,1,0,0,6,0,5
7941,15583755,3,3,0,2,10,1,1,1,2,0,5
7942,15661409,2,1,1,1,3,1,1,1,9,1,6
7943,15774250,2,1,0,1,10,1,1,0,6,1,6
7944,15681476,1,1,1,1,5,1,0,1,6,1,6
7945,15654870,9,1,1,8,3,2,1,1,5,0,6
7946,15790448,1,1,1,6,4,1,1,0,8,0,5
7947,15785326,5,2,1,5,9,2,1,0,3,0,5
7948,15592854,8,1,0,3,7,1,0,1,10,0,5
7949,15617486,2,1,0,1,6,1,0,0,6,1,6
7950,15806796,1,3,1,10,9,1,1,1,7,0,5
7951,15644699,10,1,1,0,3,2,1,0,1,0,6
7952,15622305,9,3,1,2,6,2,1,1,8,0,5
7953,15608209,4,3,0,3,5,2,1,0,3,0,5
7954,15626898,9,1,0,7,5,1,0,0,8,0,5
7955,15644297,8,3,0,5,10,1,1,1,10,0,6
7956,15731569,10,1,0,5,3,2,1,1,3,0,7
7957,15582149,10,3,1,3,8,2,1,1,5,0,5
7958,15802483,7,1,0,6,9,2,1,1,5,0,5
7959,15686999,2,1,1,8,3,2,1,0,4,0,6
7960,15772479,6,1,0,4,3,2,0,0,9,0,6
7961,15778884,10,1,1,2,10,2,1,1,9,0,6
7962,15623630,5,3,1,3,7,1,0,1,3,1,6
7963,15774316,5,1,0,6,3,2,1,1,5,0,6
7964,15695097,2,3,1,0,6,2,0,0,7,0,5
7965,15645404,4,1,1,4,8,2,1,0,5,1,6
7966,15750574,6,2,1,4,3,2,1,1,1,0,5
7967,15636812,3,1,0,9,7,1,0,0,2,0,6
7968,15712068,3,2,0,8,5,1,0,1,4,0,6
7969,15652030,5,3,0,2,6,1,1,0,9,1,6
7970,15577398,10,1,0,6,5,1,1,1,10,0,5
7971,15756848,5,2,0,10,3,1,0,1,4,0,6
7972,15806929,9,3,0,5,5,1,1,1,5,0,6
7973,15656005,3,3,0,7,8,1,1,0,5,0,5
7974,15722632,8,3,0,2,7,1,1,1,1,1,6
7975,15794356,5,3,0,3,7,2,1,1,9,0,6
7976,15659656,10,1,0,4,7,1,0,0,7,0,5
7977,15588341,5,2,0,10,6,1,0,1,5,0,6
7978,15709142,4,3,1,2,5,2,1,0,7,0,5
7979,15627042,2,1,1,7,3,2,1,0,5,0,5
7980,15627517,1,2,0,7,10,1,0,0,9,0,5
7981,15803032,4,3,0,9,5,1,0,0,8,0,6
7982,15665129,2,3,0,1,8,2,0,1,6,0,5
7983,15628272,9,1,1,9,7,1,1,0,4,0,6
7984,15678206,1,1,0,6,10,1,1,0,10,0,6
7985,15678427,7,3,1,2,5,2,1,1,1,0,5
7986,15678067,6,2,0,3,3,2,0,0,9,0,6
7987,15793331,10,1,0,5,8,2,1,0,5,0,5
7988,15699532,1,1,0,8,7,2,0,1,9,0,6
7989,15605827,5,1,0,8,3,2,0,0,5,0,6
7990,15643635,6,2,0,5,8,1,0,0,7,0,5
7991,15787710,1,2,1,9,3,2,1,0,2,0,6
7992,15614137,7,1,1,7,3,2,1,0,6,0,6
7993,15754494,3,1,1,4,10,1,1,0,4,0,5
7994,15713440,1,3,1,1,10,3,1,1,9,1,4
7995,15803479,8,1,1,1,3,2,0,1,1,0,7
7996,15709639,8,1,1,5,7,1,1,1,5,0,4
7997,15601719,1,3,0,6,10,1,1,0,10,0,4
7998,15772482,10,3,0,3,8,3,1,0,6,1,5
7999,15591489,10,1,0,5,9,1,0,0,3,0,5
8000,15629002,9,3,0,8,6,2,1,1,10,0,6
8001,15798053,8,2,0,9,3,2,1,0,7,0,5
8002,15753895,3,2,0,1,3,2,0,0,7,0,6
8003,15595426,4,2,0,6,6,2,1,1,5,1,6
8004,15645815,4,1,0,5,3,2,1,1,9,0,6
8005,15632848,5,1,1,1,4,1,1,0,6,0,6
8006,15703068,8,3,0,8,8,2,1,1,7,0,6
8007,15791513,5,1,0,4,9,1,1,1,6,1,6
8008,15587210,3,3,1,10,7,1,1,0,1,0,6
8009,15793803,3,1,0,1,7,1,0,0,9,0,5
8010,15787756,1,3,0,10,7,2,1,0,9,1,6
8011,15723437,7,1,1,2,3,2,1,1,4,0,5
8012,15702715,9,1,1,10,3,2,1,1,3,0,5
8013,15809872,5,1,0,2,5,1,1,0,9,0,5
8014,15644295,8,2,1,2,8,1,1,1,4,0,6
8015,15778694,5,3,1,1,6,2,1,1,2,0,5
8016,15759555,3,2,0,2,3,2,1,0,7,0,6
8017,15631406,1,3,0,5,6,1,1,0,8,0,6
8018,15616676,5,3,0,3,8,1,1,0,8,1,4
8019,15771154,7,1,1,8,9,2,1,1,7,0,7
8020,15669491,10,1,1,2,10,1,1,1,1,0,6
8021,15697691,1,1,1,6,3,1,1,1,6,0,6
8022,15665180,4,1,1,3,9,1,1,0,3,1,5
8023,15752588,6,1,0,1,3,2,1,1,5,0,6
8024,15743051,7,1,0,10,9,1,1,1,2,0,5
8025,15571873,6,1,0,9,6,1,1,1,3,0,4
8026,15679743,4,1,1,8,5,1,0,1,7,0,5
8027,15769412,7,2,0,4,10,2,0,0,8,1,6
8028,15775124,9,2,0,8,3,2,1,1,1,0,6
8029,15732113,6,2,0,8,3,1,0,1,1,0,6
8030,15578141,3,2,0,3,3,1,1,1,1,1,6
8031,15595874,6,2,1,6,3,2,1,0,9,0,6
8032,15755642,6,1,0,5,3,2,1,1,6,0,5
8033,15576526,10,2,0,6,3,2,0,1,3,0,6
8034,15792489,4,2,0,9,3,2,1,0,6,0,6
8035,15733705,3,1,1,8,5,2,0,1,7,0,5
8036,15807221,2,2,0,1,3,2,0,0,6,0,4
8037,15573045,2,1,0,10,8,2,1,1,5,0,7
8038,15756824,4,3,1,5,6,2,1,0,1,0,6
8039,15773520,6,1,1,4,5,2,1,1,9,0,6
8040,15627439,4,2,1,10,3,2,0,1,10,0,6
8041,15701439,7,2,1,1,3,4,1,0,5,1,6
8042,15785352,4,1,0,6,5,1,0,0,9,1,6
8043,15616525,8,2,0,4,9,1,0,0,7,0,5
8044,15717489,10,1,0,9,3,1,1,0,1,1,4
8045,15795737,9,2,1,3,4,2,1,1,6,0,6
8046,15693877,10,1,1,3,8,2,0,0,9,0,6
8047,15576111,8,3,0,5,7,1,1,0,4,0,5
8048,15595713,2,2,0,6,3,1,1,1,2,0,5
8049,15808868,5,1,1,3,6,3,0,0,8,1,5
8050,15708193,8,1,0,2,3,2,0,0,7,0,5
8051,15697801,4,3,1,1,5,2,1,1,4,1,6
8052,15770121,4,1,1,9,3,1,1,0,2,0,5
8053,15800524,7,3,0,3,10,1,1,0,4,0,5
8054,15686236,2,3,1,1,7,1,1,0,5,1,6
8055,15659807,6,2,0,8,6,1,1,1,4,0,6
8056,15736078,8,3,1,7,8,1,1,0,1,1,5
8057,15620836,10,3,1,2,6,2,1,0,6,0,5
8058,15698184,1,1,1,2,5,2,0,0,3,0,6
8059,15717643,8,1,1,6,5,2,1,1,1,0,5
8060,15776596,8,2,1,6,9,1,1,0,9,1,6
8061,15814757,1,2,0,9,3,2,0,1,10,0,5
8062,15812607,6,3,1,6,5,1,1,1,2,1,6
8063,15663888,2,3,0,6,10,2,1,0,6,0,5
8064,15748882,8,2,0,9,3,2,1,0,7,0,5
8065,15690829,1,3,0,3,9,1,1,0,8,1,6
8066,15695819,1,3,0,5,9,2,1,0,10,0,6
8067,15696834,2,1,1,5,3,2,0,0,7,0,5
8068,15797710,4,3,0,4,6,1,0,1,7,0,5
8069,15700654,4,3,0,9,4,2,1,0,3,0,6
8070,15583764,10,3,0,1,8,1,0,0,5,0,5
8071,15688849,4,1,0,1,6,3,1,1,10,1,6
8072,15661473,10,3,0,4,8,1,1,0,10,1,6
8073,15601030,9,3,1,5,5,1,1,1,9,0,5
8074,15789557,10,3,1,7,8,1,1,1,3,0,5
8075,15745250,10,1,0,8,10,1,0,0,2,1,6
8076,15590349,8,1,1,9,3,1,0,0,1,1,6
8077,15741693,7,1,0,4,8,1,1,1,6,0,6
8078,15618446,3,1,1,8,3,2,1,1,3,0,6
8079,15766552,5,1,0,6,3,2,0,0,8,0,6
8080,15668775,9,1,0,3,8,1,1,0,8,0,6
8081,15757895,3,3,0,6,6,1,0,1,3,0,5
8082,15774551,9,2,0,3,7,1,1,1,10,0,6
8083,15684011,3,3,0,7,8,1,0,1,9,0,5
8084,15736146,4,3,0,4,5,1,1,1,3,0,5
8085,15656286,10,1,0,0,3,2,0,0,9,0,5
8086,15774847,3,1,0,6,10,1,0,0,2,0,6
8087,15619340,3,2,0,1,3,2,1,0,3,0,6
8088,15815656,2,3,1,9,6,1,1,1,10,1,6
8089,15623357,7,3,0,2,7,1,0,1,10,0,4
8090,15601324,7,1,1,1,3,2,1,1,5,0,6
8091,15715510,9,1,0,2,5,2,1,1,4,0,5
8092,15663770,10,1,0,1,9,1,1,1,9,0,6
8093,15779267,3,1,0,5,3,2,1,0,5,0,6
8094,15597957,4,2,0,2,3,2,0,1,10,0,7
8095,15584620,10,3,1,6,9,1,1,0,2,1,6
8096,15750772,6,1,1,6,8,1,0,1,4,0,6
8097,15706557,4,1,1,0,3,2,1,0,2,1,6
8098,15594391,9,1,1,2,10,1,0,0,8,1,7
8099,15661656,5,1,0,2,5,2,1,1,6,0,6
8100,15631217,6,1,0,6,10,1,0,1,2,0,6
8101,15588955,3,3,1,5,5,3,1,0,8,1,6
8102,15758252,2,3,1,2,10,2,0,1,6,0,6
8103,15740223,1,3,0,1,6,3,1,0,5,1,6
8104,15805413,9,1,1,6,7,2,1,0,8,0,5
8105,15635116,6,2,0,2,3,1,1,0,9,1,6
8106,15764892,3,2,1,10,5,2,1,1,10,0,6
8107,15795936,2,1,0,3,3,2,1,0,5,0,6
8108,15655232,1,3,0,6,8,2,1,1,9,0,5
8109,15640133,6,1,1,0,3,2,1,0,10,0,5
8110,15751524,6,3,1,10,4,1,1,0,2,0,6
8111,15670552,2,1,1,3,7,1,1,0,2,0,5
8112,15623966,3,1,1,2,3,2,0,1,2,0,5
8113,15752193,1,2,0,6,5,1,1,1,1,0,5
8114,15607269,1,3,1,2,10,2,1,1,9,0,6
8115,15700752,2,1,1,6,3,2,1,1,3,0,5
8116,15777901,5,3,1,9,5,1,1,0,10,1,6
8117,15639117,4,2,1,6,3,1,1,0,1,1,5
8118,15720203,3,2,0,7,3,1,1,0,8,0,5
8119,15586236,7,1,0,5,8,3,1,1,3,1,5
8120,15676645,2,1,0,5,3,2,1,1,7,0,6
8121,15715988,10,1,0,2,3,2,1,1,4,0,5
8122,15603749,2,1,1,2,4,1,1,1,3,1,6
8123,15608956,8,1,0,1,3,1,0,0,3,0,5
8124,15733872,10,3,1,10,8,2,0,0,3,1,5
8125,15666982,5,3,1,9,8,1,1,0,4,0,6
8126,15602647,8,3,0,6,8,1,1,1,10,1,6
8127,15623063,5,3,0,8,6,1,1,0,7,1,5
8128,15682928,7,2,0,4,4,1,1,1,1,0,6
8129,15729246,10,2,0,5,3,2,1,1,4,0,5
8130,15588928,7,1,0,5,3,2,1,1,8,0,6
8131,15803352,4,3,0,3,10,2,1,1,3,0,5
8132,15607485,7,2,1,4,3,2,0,0,7,0,5
8133,15656249,8,1,1,3,7,2,1,1,7,0,5
8134,15761783,3,1,0,6,3,1,1,1,9,0,6
8135,15716605,8,3,1,7,6,2,1,0,9,0,4
8136,15757425,8,1,1,1,3,2,1,1,5,0,6
8137,15603096,1,1,0,6,8,1,0,0,4,1,5
8138,15588580,3,3,1,4,6,1,1,1,4,0,6
8139,15770539,10,1,0,1,8,1,1,1,6,0,5
8140,15572022,4,1,1,6,3,1,0,1,1,0,6
8141,15571843,1,2,0,1,3,1,1,0,5,0,4
8142,15752502,4,1,0,4,8,1,0,1,7,0,6
8143,15609058,6,1,0,1,6,1,0,1,6,0,4
8144,15775108,3,1,0,1,6,2,0,1,10,0,5
8145,15708904,10,1,1,9,3,1,0,0,5,0,6
8146,15600086,8,1,0,7,8,1,1,1,9,0,6
8147,15814675,5,3,1,8,8,1,1,0,4,1,6
8148,15572777,10,2,0,7,5,1,1,1,2,0,6
8149,15585106,1,3,1,8,4,2,1,0,10,0,6
8150,15738936,9,3,0,5,6,2,0,1,5,0,5
8151,15750970,1,2,0,1,6,1,1,1,8,0,6
8152,15725772,6,2,1,2,3,2,1,1,8,0,6
8153,15692106,4,2,1,3,9,3,1,0,3,1,5
8154,15791533,1,2,0,6,5,1,1,0,9,1,6
8155,15715715,10,2,0,2,3,2,1,1,3,0,6
8156,15785576,1,3,0,9,7,1,1,0,7,0,7
8157,15798834,8,2,1,7,3,1,0,0,4,0,5
8158,15744127,5,1,1,2,3,2,1,0,1,0,6
8159,15637427,1,2,1,6,3,2,1,1,1,0,5
8160,15576990,10,3,1,5,10,1,1,0,3,0,5
8161,15615352,3,1,0,4,6,2,0,1,2,0,5
8162,15647333,4,1,0,4,9,1,1,0,2,0,5
8163,15572050,9,3,0,3,8,1,1,1,2,1,6
8164,15581370,7,2,0,2,6,2,1,0,2,0,6
8165,15813503,4,2,0,8,10,2,1,0,5,0,6
8166,15769783,2,2,0,8,3,1,1,1,1,0,6
8167,15793135,8,3,1,7,9,1,1,1,7,0,4
8168,15599182,3,2,1,2,3,2,1,1,1,0,5
8169,15689517,5,1,0,3,8,1,1,0,9,0,5
8170,15641366,4,3,0,1,8,1,0,1,5,1,7
8171,15588859,1,2,1,0,10,2,1,0,1,1,6
8172,15732293,9,2,0,8,3,2,1,1,5,0,5
8173,15568032,9,3,0,1,8,3,1,0,9,0,5
8174,15623525,2,2,0,0,8,1,1,1,4,0,5
8175,15606601,2,1,1,6,10,2,1,0,4,0,4
8176,15800811,7,1,0,3,9,1,0,1,8,0,6
8177,15610711,6,3,1,8,8,1,0,0,9,0,6
8178,15809654,8,1,1,7,8,2,1,1,8,0,6
8179,15576077,4,1,1,9,10,1,0,1,6,0,5
8180,15643378,9,1,0,1,7,1,1,1,5,0,6
8181,15566790,3,1,0,8,8,2,0,1,3,0,5
8182,15774402,2,2,0,5,3,1,0,1,10,0,6
8183,15694641,4,2,1,2,3,2,1,1,9,0,6
8184,15605916,6,1,1,3,3,1,1,0,10,1,6
8185,15812356,8,3,1,6,5,2,0,1,8,0,6
8186,15644179,4,1,1,3,3,2,1,0,3,1,6
8187,15771674,4,2,1,5,10,2,1,0,3,0,6
8188,15623314,1,3,1,3,10,1,1,0,4,0,6
8189,15613292,8,1,0,8,3,2,1,0,4,0,4
8190,15813871,7,1,0,2,3,2,1,0,8,0,6
8191,15759480,5,1,1,10,9,1,1,1,1,0,6
8192,15587712,3,1,0,8,7,1,1,0,2,0,6
8193,15671165,3,1,1,5,10,1,1,1,4,0,7
8194,15620746,5,1,0,4,8,1,1,0,6,0,6
8195,15706537,3,3,1,7,7,1,0,1,10,0,6
8196,15589312,3,1,0,3,7,1,0,0,9,0,5
8197,15741180,4,1,0,6,6,1,1,1,3,0,6
8198,15733888,6,2,1,3,8,1,1,0,10,1,6
8199,15798532,10,1,0,9,7,2,0,1,4,0,5
8200,15577359,9,2,0,5,3,1,1,0,7,1,6
8201,15614936,8,2,1,10,5,1,0,1,1,0,6
8202,15747647,3,2,1,4,3,2,1,0,8,0,5
8203,15588566,9,2,0,5,7,2,1,1,2,0,5
8204,15570141,8,1,1,3,8,1,1,0,5,0,5
8205,15800793,1,3,1,4,10,1,1,0,10,0,6
8206,15572415,3,1,0,6,3,2,1,1,9,0,5
8207,15635125,2,2,0,2,7,2,1,1,3,0,7
8208,15636551,8,1,1,3,8,2,1,0,2,0,5
8209,15600912,8,3,0,5,5,2,1,1,6,0,5
8210,15768476,7,2,0,6,3,2,1,1,4,0,5
8211,15650266,7,3,0,2,9,2,1,1,10,0,6
8212,15621004,4,1,0,7,3,1,1,0,10,1,5
8213,15748352,3,2,0,0,6,1,0,1,3,0,5
8214,15788920,10,3,1,4,6,2,1,0,3,0,5
8215,15743236,7,1,1,7,5,1,1,0,7,1,7
8216,15637717,7,3,0,4,6,2,1,1,3,0,6
8217,15635500,4,3,0,2,4,1,0,1,10,0,7
8218,15634792,1,1,1,9,3,2,0,1,2,0,6
8219,15607560,3,1,1,2,3,2,1,1,1,0,6
8220,15727177,2,1,0,6,10,1,1,0,8,1,6
8221,15774358,1,3,0,4,7,1,1,0,4,1,6
8222,15791304,4,3,0,7,10,1,1,1,2,0,5
8223,15603328,1,1,0,1,5,1,1,1,1,0,5
8224,15804937,7,1,0,3,3,2,0,0,5,0,6
8225,15804142,6,2,1,3,10,2,1,0,5,1,6
8226,15608845,10,2,1,3,8,1,1,0,4,0,6
8227,15702434,10,1,1,3,3,2,1,0,6,0,5
8228,15632609,2,1,1,10,10,1,1,0,2,0,6
8229,15603550,3,3,1,7,4,2,1,0,8,0,6
8230,15755239,9,3,0,4,10,2,1,1,6,0,5
8231,15670528,10,3,0,0,8,1,1,0,2,1,6
8232,15732704,3,2,0,9,9,2,1,0,3,0,5
8233,15589019,5,2,1,4,5,1,1,1,8,0,5
8234,15677796,9,3,0,9,8,1,1,0,9,1,6
8235,15760177,2,2,0,9,6,1,1,1,8,0,6
8236,15636595,4,2,0,3,6,2,0,1,8,0,6
8237,15737275,5,1,0,3,7,1,1,1,3,0,6
8238,15672905,7,2,1,7,3,2,1,1,9,0,6
8239,15753955,5,2,0,7,10,2,0,0,8,0,5
8240,15708504,10,3,0,8,7,1,1,1,9,1,6
8241,15592451,2,1,0,9,3,2,1,0,1,0,5
8242,15790455,1,1,1,2,3,1,0,1,5,1,6
8243,15572174,10,1,0,3,9,2,0,1,4,0,5
8244,15656330,2,2,1,0,4,1,1,1,9,0,5
8245,15569626,3,2,0,5,6,1,1,1,6,0,5
8246,15608726,6,1,0,7,3,2,1,1,9,0,4
8247,15637366,1,3,1,5,7,2,1,1,7,0,5
8248,15778049,5,3,0,6,7,1,0,0,2,0,5
8249,15727421,3,1,1,6,3,2,1,1,2,0,6
8250,15688865,10,1,1,9,3,2,0,0,2,0,5
8251,15751032,5,3,1,1,4,2,0,0,3,0,6
8252,15734737,9,1,0,9,3,2,1,1,9,0,6
8253,15746515,9,1,0,7,9,3,1,1,2,1,6
8254,15664311,5,3,0,3,8,1,1,1,9,0,5
8255,15708139,3,1,1,1,9,1,1,0,10,0,6
8256,15768574,6,2,0,1,10,1,1,1,2,0,6
8257,15738018,3,1,0,5,3,2,0,0,4,0,6
8258,15699753,3,1,0,1,5,1,1,0,2,0,6
8259,15703199,4,2,0,3,5,1,0,0,5,0,6
8260,15627830,5,3,1,5,4,1,0,1,8,0,5
8261,15570855,6,1,0,7,3,2,1,1,4,0,6
8262,15772503,9,1,1,4,3,2,1,0,6,0,5
8263,15584453,2,2,0,10,3,2,0,1,9,0,5
8264,15710111,9,1,0,6,3,2,0,0,2,0,5
8265,15618562,4,3,1,0,9,1,1,0,9,1,6
8266,15706764,2,1,1,1,3,2,1,0,1,0,5
8267,15798737,6,1,0,8,3,2,1,0,5,0,6
8268,15712608,10,3,1,2,5,2,0,1,3,0,6
8269,15636736,4,1,1,7,3,2,0,1,8,1,6
8270,15703544,2,2,0,0,3,1,1,0,10,0,5
8271,15815645,1,1,0,8,10,2,1,1,9,0,6
8272,15705739,9,3,0,5,10,1,1,0,8,0,5
8273,15709643,6,1,0,1,3,3,1,0,5,0,5
8274,15669805,9,3,1,1,6,1,1,0,10,0,5
8275,15737489,4,2,1,5,7,1,0,0,6,0,6
